st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51
ND,7/31/2020,2702,3,5,2,0,0,1,0,0,0,0,14270,31,28,0,0,36,0,0,0,0,5,0,0,13867,13589,62,34,4,5398667,5325827,20965,13153,2472,2458,4,0,670,2,0,9,0,0,0,0,0
ND,8/31/2020,1850,9,5,2,0,0,0,0,0,0,0,20179,46,138,0,0,25,0,0,0,0,5,0,0,17463,17102,72,23,6,7003393,6919249,21979,8897,3539,1955,3,1,385,2,0,18,0,0,0,0,0
ND,9/30/2020,2719,8,20,1,0,0,2,0,0,0,0,18774,151,357,0,0,25,0,0,0,0,8,0,0,18476,17969,148,30,8,7702287,7571005,28018,11594,4268,2018,1,1,791,1,1,29,0,0,0,0,0
ND,10/31/2020,3224,14,43,3,0,0,1,0,0,0,0,22690,190,428,0,0,22,0,0,0,0,15,0,0,21254,20581,79,22,15,9379696,9192304,27403,8676,8103,2894,3,2,1037,1,0,115,0,0,0,0,0
ND,11/30/2020,1858,11,32,3,0,0,1,0,0,0,0,28999,317,886,0,0,22,0,0,0,0,21,0,0,27343,26495,96,18,21,12654546,12397800,31758,7477,11450,2080,2,1,1318,2,0,144,0,0,0,0,0
ND,12/31/2020,1385,10,123,1,0,0,1,0,0,0,0,20895,419,1075,0,0,12,0,1,0,0,17,0,0,20892,20068,72,11,17,9886040,9623846,24312,5190,9298,1489,1,1,1355,0,3,176,0,0,0,0,0
ND,1/31/2021,1028,30,280,3,0,1,0,0,0,0,0,27228,307,2132,0,0,27,0,4,0,0,12,0,0,27752,26668,111,30,12,12565804,12242506,35686,12044,6588,1104,3,0,1268,0,1,451,1,0,0,0,0
ND,2/28/2021,857,24,193,1,0,0,1,0,1,0,0,33892,411,3360,0,0,37,0,7,0,0,16,0,0,37020,35528,144,44,16,16512833,16077716,45095,17132,9324,1090,3,0,13,0,0,33,0,0,0,0,0
ND,3/31/2021,794,12,188,4,0,2,0,0,0,0,0,37846,597,4536,0,0,50,0,10,0,0,23,4,0,41913,40262,166,61,23,18649158,18158275,56406,22512,12284,1136,5,1,1668,1,2,137,0,0,0,0,0
ND,4/30/2021,557,28,143,3,0,2,1,0,0,0,0,26773,452,4434,0,0,51,0,14,0,0,14,0,0,32569,31363,158,85,12,13799014,13443692,48787,28438,5648,795,5,0,0,0,0,62,0,0,0,0,0
ND,5/31/2021,266,17,77,0,0,0,0,0,0,0,0,23667,393,4869,0,0,41,0,9,0,0,16,0,0,28195,27230,130,48,16,12402708,12109696,40371,18767,7804,407,1,1,1,0,0,15,0,0,0,0,0
ND,6/30/2021,126,9,25,0,0,0,0,0,0,0,0,20393,449,4318,0,0,37,0,8,0,0,15,0,0,24144,23364,127,45,15,10562483,10325262,38390,16746,7265,166,0,0,0,0,0,17,0,0,0,0,0
ND,7/31/2021,1,1,1,0,0,0,0,0,0,0,0,81,254,3,0,0,0,2,0,0,0,0,0,0,491,483,3,3,0,190233,186997,1920,1920,0,6,0,0,0,0,0,0,0,0,0,0,0
ND,8/31/2021,0,8,1,0,0,0,0,0,0,0,0,17,213,14,0,0,0,4,0,0,0,0,0,0,214,210,3,0,0,105685,104656,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,9/30/2021,1,0,1,0,0,0,0,0,0,0,0,13,135,0,0,0,0,3,0,0,0,0,0,0,103,102,0,0,0,45380,45109,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NE,4/30/2020,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,5/31/2020,291,21,24,1,0,0,0,0,0,0,0,472,67,32,0,0,2,0,0,0,0,0,0,0,69,69,1,1,0,22276,22276,426,426,0,9,1,0,0,0,0,0,0,0,0,0,0
NE,6/30/2020,2077,17,179,0,0,0,0,0,0,66,0,6739,155,620,0,0,4,0,0,0,0,0,0,0,6199,5939,5,5,0,1879174,1826059,1732,1732,0,1187,0,0,0,0,0,279,0,0,0,0,0
NE,7/31/2020,1214,29,60,1,0,0,0,0,0,142,6,7665,264,528,0,0,7,5,0,0,0,0,0,0,7203,6862,7,7,0,2095842,2032761,1522,1522,0,770,1,0,5,0,0,42,0,0,0,0,0
NE,8/31/2020,1264,60,80,1,0,0,0,0,0,146,2,11822,461,754,0,0,12,1,0,0,0,0,0,0,10439,10020,12,12,0,2979809,2897350,3452,3452,0,1064,1,0,14,0,0,35,0,0,0,0,0
NE,9/30/2020,1751,137,95,2,0,0,1,0,0,89,13,10388,799,592,0,0,11,1,0,0,0,1,0,0,11213,10767,11,10,1,3194475,3105958,6130,5690,440,1532,0,1,5,0,0,76,0,0,0,0,0
NE,10/31/2020,1948,188,98,6,0,0,1,0,0,92,9,14466,1859,807,0,0,33,3,0,0,0,7,0,0,14899,14320,40,33,7,4195484,4075291,14006,10926,3080,1992,8,1,7,0,0,154,0,0,0,0,0
NE,11/30/2020,1265,42,92,2,0,0,0,0,0,57,6,19706,1907,1012,0,0,41,0,0,0,0,9,0,0,19383,18558,50,41,9,5535248,5342362,20056,16096,3960,1395,2,0,6,0,0,221,1,0,0,0,0
NE,12/31/2020,2074,45,112,3,1,0,0,0,0,71,9,16562,1855,981,0,0,37,5,0,0,0,3,2,0,17319,16420,36,33,3,5022107,4808734,13892,12572,1320,1044,2,0,1,0,0,195,0,0,0,0,0
NE,1/31/2021,2539,34,140,5,0,0,2,0,0,0,0,14114,2037,735,0,0,15,5,0,0,0,1,5,0,7824,7447,6,6,0,2223697,2143142,1974,1974,0,1564,2,0,6,0,0,155,1,0,0,0,0
NE,2/28/2021,1054,17,79,3,0,0,2,0,0,0,0,22684,2319,1367,0,0,64,4,0,0,0,5,4,0,22718,21506,67,64,3,6679628,6415019,24072,22752,1320,1140,3,2,66,0,0,272,1,1,0,0,0
NE,3/31/2021,437,64,30,2,0,0,0,0,0,0,0,24300,2489,1503,0,0,44,9,0,0,0,13,5,0,29701,28036,77,61,16,8508817,8163336,25473,18433,7040,1294,5,2,1109,3,0,107,0,0,0,0,0
NE,4/30/2021,821,28,59,7,0,0,0,0,0,0,0,20980,1971,1362,0,0,64,6,0,0,0,8,4,0,23252,21987,72,66,6,6637522,6384809,26272,23632,2640,1752,7,0,1218,1,0,80,0,0,0,0,0
NE,5/31/2021,448,23,34,3,0,0,0,0,0,0,0,22504,2064,1462,0,0,86,8,0,0,0,3,5,0,23361,22236,75,70,5,6732572,6502972,29210,27010,2200,1668,4,0,687,0,0,121,1,0,0,0,0
NE,6/30/2021,271,13,51,1,0,0,0,0,0,0,0,14787,1603,1096,0,0,47,8,0,0,0,3,1,0,22427,21529,69,67,2,6487215,6313962,26122,25242,880,726,3,0,361,2,0,160,1,0,0,0,0
NE,7/31/2021,20,6,10,0,0,0,0,0,0,0,0,556,1303,49,0,0,1,3,0,0,0,3,13,0,1171,1117,5,1,4,392397,379223,2178,418,1760,53,0,0,61,0,0,119,0,0,0,0,0
NE,8/31/2021,46,1,4,0,0,0,0,0,0,0,0,753,570,81,0,0,0,3,0,0,0,0,0,0,1594,1561,0,0,0,502564,496392,0,0,0,79,0,0,55,0,0,0,0,0,0,0,0
NE,9/30/2021,12,0,0,0,0,0,0,1,0,0,0,242,327,62,0,0,0,0,0,0,0,0,3,0,682,662,0,0,0,226519,222581,0,0,0,44,0,0,35,0,0,0,0,0,0,0,0
NH,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,5/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,6/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,7/31/2020,307,0,35,0,0,0,0,0,0,0,0,2414,0,336,0,0,0,0,0,0,0,101,0,8,2319,2255,0,0,0,800396,785286,0,0,0,38,0,0,24,0,0,0,0,0,0,0,0
NH,8/31/2020,364,0,34,0,0,0,0,0,0,0,0,3024,0,410,0,0,0,0,0,0,0,62,0,7,3007,2858,0,0,0,979876,948354,0,0,0,11,0,0,165,0,0,23,0,0,0,0,0
NH,9/30/2020,2027,0,144,0,0,0,1,0,0,0,0,4028,0,391,0,0,0,0,0,0,0,39,0,6,4151,3956,0,0,0,1325817,1282926,0,0,0,9,0,0,206,0,0,30,0,0,0,0,0
NH,10/31/2020,3874,0,258,0,0,0,2,0,0,0,0,16256,0,1085,0,0,0,0,0,0,0,53,0,9,11963,11605,0,0,0,3352556,3283137,0,0,0,3,0,0,169,0,0,100,0,0,0,0,0
NH,11/30/2020,2382,0,207,0,0,0,1,0,0,0,0,30868,0,2163,0,0,0,0,0,0,0,29,0,8,21006,20401,0,0,0,5674977,5561559,0,0,0,2,0,0,211,0,0,159,0,0,0,0,0
NH,12/31/2020,1313,0,128,0,0,0,0,0,0,0,0,27264,0,2034,0,0,0,0,0,0,0,64,0,2,28997,27997,0,0,0,7725851,7550882,0,0,0,3,0,0,263,0,0,244,0,0,0,0,0
NH,1/31/2021,2137,0,174,0,0,0,1,0,0,0,0,34091,0,2614,0,0,0,0,0,0,0,440,0,24,27937,26826,0,0,0,7429708,7230268,0,0,0,4,0,0,3,0,0,336,0,2,0,0,0
NH,2/28/2021,1558,0,113,0,0,0,0,0,0,0,0,33220,0,2506,0,0,0,0,0,0,0,450,0,40,32689,31068,0,0,0,8714768,8427294,0,0,0,7,0,0,34,0,0,327,0,0,0,0,0
NH,3/31/2021,1164,0,108,0,0,0,0,0,0,0,0,39432,0,3003,0,0,0,0,0,0,0,3927,0,289,39750,37636,0,0,0,10587581,10238304,0,0,0,6,0,0,697,0,0,308,0,0,0,0,0
NH,4/30/2021,1553,0,99,0,0,0,1,0,0,0,0,34311,0,2704,0,0,0,0,0,0,0,5568,0,268,22627,21792,0,0,0,5813482,5677795,0,0,0,7,0,0,2,0,0,245,0,0,0,0,0
NH,5/31/2021,560,0,65,0,0,0,0,0,0,0,0,32449,0,2546,0,0,0,0,0,0,0,4519,0,222,17083,16411,0,0,0,4167881,4070261,0,0,0,1,0,0,0,0,0,218,0,0,0,0,0
NH,6/30/2021,472,0,57,0,0,0,0,0,0,0,0,12760,0,1113,0,0,0,0,0,0,0,8742,0,588,12169,11641,0,0,0,3091137,3013121,0,0,0,1,0,0,110,0,0,108,0,0,0,0,0
NH,7/31/2021,92,0,12,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,31,0,0,1672,1603,0,0,0,431549,421320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
NH,8/31/2021,125,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,0,3,745,708,0,0,0,186075,179563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NH,9/30/2021,26,0,5,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,3,0,0,366,353,0,0,0,93479,91829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NJ,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,5/31/2020,10832,43,465,34,0,2,19,0,2,0,0,52243,3023,2251,0,0,148,0,10,0,0,80,0,9,52250,51192,242,155,87,24488944,24132321,160583,74929,51696,11297,34,19,1,0,0,0,0,0,0,0,0
NJ,6/30/2020,55725,30,2452,143,0,6,90,1,7,0,0,425937,3537,17728,0,0,1106,2,35,0,0,780,8,42,410333,399657,1764,1056,708,189321679,185916336,1208709,520052,446646,58177,149,97,6584,11,7,0,0,0,0,0,0
NJ,7/31/2020,19174,40,455,25,1,0,56,1,2,0,0,249878,4085,7121,0,0,544,10,9,0,0,582,11,16,238855,229914,1022,519,503,107912919,105216438,568535,252418,316114,23837,32,52,16437,51,37,462,2,0,0,0,0
NJ,8/31/2020,24036,55,469,37,0,1,55,3,1,0,0,229913,2913,2932,0,0,441,10,22,0,0,542,17,11,215755,207426,859,393,466,98366997,95776138,729097,192821,300763,22723,34,55,12666,27,30,499,0,0,0,0,0
NJ,9/30/2020,92783,88,1286,48,0,1,55,0,0,0,0,297549,3482,6567,0,0,451,12,14,0,0,552,12,8,281484,269042,932,430,502,120552380,116850136,848691,208352,324763,59023,48,48,12992,32,20,736,2,1,0,0,0
NJ,10/31/2020,80958,138,1282,35,1,0,47,0,0,0,0,632954,10702,10918,0,0,421,23,9,0,0,657,11,7,613704,579974,986,386,600,244618043,235176514,956308,188401,394357,94396,34,35,13785,13,36,843,1,0,0,0,0
NJ,11/30/2020,37160,92,775,42,0,1,63,1,2,0,0,762293,11128,12454,0,0,525,17,7,0,0,548,9,8,742813,690669,995,491,504,289830902,275411499,899081,243854,329099,39801,38,52,17187,31,48,1047,2,0,0,0,0
NJ,12/31/2020,30786,67,519,29,0,0,53,0,1,0,0,773684,9023,12186,0,0,531,11,10,0,0,617,10,6,747852,686213,1025,460,565,288736177,271721424,885870,226549,372452,30145,29,51,70799,38,39,997,2,1,0,0,0
NJ,1/31/2021,26116,98,549,33,0,1,42,0,1,0,0,519777,16450,8250,0,0,463,8,7,0,0,540,13,16,469343,408247,923,390,533,174539204,159544213,745185,188355,347438,26858,30,33,60704,34,33,972,2,1,0,0,0
NJ,2/28/2021,19180,65,317,40,1,1,60,0,0,0,0,944633,13527,16096,0,0,941,12,12,0,0,760,9,21,910051,830713,1592,862,730,363049114,342223795,1238012,420777,459720,18866,32,48,0,0,0,811,2,5,0,0,0
NJ,3/31/2021,16608,77,317,65,1,0,34,0,0,0,0,909307,14177,17481,0,0,1228,9,18,0,0,1028,6,15,883922,796486,2177,1186,991,347290777,326316860,1558353,575526,640469,18691,41,64,0,0,0,778,1,0,0,0,0
NJ,4/30/2021,11556,56,287,52,0,3,38,0,1,0,0,856102,16755,15694,0,0,1320,20,26,0,0,1242,9,21,821850,749051,2477,1271,1206,319951091,302584894,1875375,635964,784171,13488,61,39,0,0,0,637,1,4,0,0,0
NJ,5/31/2021,9299,41,192,57,0,0,17,0,0,0,0,1004317,13268,17290,0,0,1536,19,20,0,0,1477,8,27,965292,888245,2896,1502,1394,371702909,353400189,2186498,745138,896091,10277,51,20,0,0,0,498,1,1,0,0,0
NJ,6/30/2021,8807,34,180,40,0,1,26,0,0,0,0,962678,12865,16807,0,0,1872,21,25,0,0,1456,9,25,924672,850162,3115,1741,1374,355905996,338503660,2353604,846649,880380,9050,40,26,0,0,0,500,1,2,0,0,0
NJ,7/31/2021,10314,31,198,50,0,0,30,0,0,0,0,964165,15382,16858,0,0,2146,17,31,0,0,1549,14,27,921963,853302,3523,2075,1448,353896481,337502596,2583112,1011084,931057,10127,55,25,0,0,0,724,1,2,0,0,0
NJ,8/31/2021,9160,28,177,30,0,1,22,0,0,0,0,970733,11298,16928,0,0,2224,24,34,0,0,1679,14,32,969658,902123,3749,2217,1532,374247314,357775468,2828105,1108719,988362,8793,27,23,3,0,0,692,1,1,0,0,0
NJ,9/30/2021,4033,4,53,14,0,0,10,0,0,0,0,410943,6547,6917,0,0,982,5,11,0,0,647,4,9,379456,351701,1446,890,556,146853459,140093387,1167095,431081,357611,4891,14,9,27122,52,11,403,1,2,0,0,0
NM,4/30/2020,1860,0,51,26,0,0,6,0,0,0,0,941,7,38,0,0,15,0,0,0,0,33,0,0,979,967,18,15,3,345438,342519,7887,6211,1326,442,8,1,0,0,0,68,0,0,0,0,0
NM,5/31/2020,2311,27,90,21,0,1,2,0,0,0,0,10944,240,387,0,0,121,0,4,0,0,24,0,0,11225,11075,149,125,24,3825040,3788535,69272,50094,10933,2677,26,7,0,0,0,277,4,0,0,0,0
NM,6/30/2020,1552,12,75,27,0,3,8,0,1,0,0,16125,886,677,0,0,158,1,15,0,0,51,0,2,16640,16309,224,171,53,5614514,5540165,103873,69858,24026,1550,22,8,171,0,0,50,5,0,0,0,0
NM,7/31/2020,1935,60,69,14,1,0,4,0,0,0,0,17654,1275,659,0,0,177,6,13,0,0,59,0,7,18096,17764,256,190,66,6028820,5956525,118057,76471,29929,1627,15,4,766,11,1,39,3,0,0,0,0
NM,8/31/2020,2969,41,111,10,2,0,3,0,0,0,0,22495,2092,813,0,0,135,24,14,0,0,66,0,8,23056,22640,219,149,70,7313633,7215798,107270,59531,31738,2797,6,3,1617,12,8,48,2,0,0,0,0
NM,9/30/2020,12297,50,304,11,2,1,6,0,0,0,0,33677,2706,0,0,0,103,20,13,0,0,57,0,1,34200,33478,171,116,55,10234952,10086835,89154,45281,25312,9363,8,6,931,8,1,107,1,0,0,0,0
NM,10/31/2020,14006,78,540,29,4,4,11,0,0,0,0,86929,4965,2084,0,0,130,31,16,0,0,57,0,1,88369,85875,203,145,58,26639928,26088624,116236,56337,26937,14600,25,6,1754,9,3,93,3,0,0,0,0
NM,11/30/2020,9925,58,452,50,0,4,9,0,1,0,0,144303,5312,3991,0,0,254,15,31,0,0,98,0,1,146331,140861,381,283,98,44753073,43540790,198526,114191,45451,11140,40,13,1952,4,2,868,6,2,0,0,0
NM,12/31/2020,6491,42,225,33,1,4,7,0,0,0,0,136360,4601,4201,0,0,287,26,21,0,0,109,9,0,137682,132101,415,306,109,41635495,40369206,193892,117797,49573,7148,32,8,11156,9,4,544,2,0,0,0,0
NM,1/31/2021,5855,47,157,22,0,0,12,0,0,0,0,104739,6578,3130,0,0,232,18,20,0,0,117,4,0,105677,99246,369,252,117,31612786,30223271,161589,90285,53950,6006,21,10,12030,18,7,464,0,0,0,0,0
NM,2/28/2021,6119,35,216,24,0,1,9,0,0,0,0,119794,6459,3258,0,0,402,40,8,0,0,147,0,0,120906,111612,546,402,144,35291263,33463953,256143,150521,68771,15420,66,19,6850,17,10,532,1,0,0,0,0
NM,3/31/2021,3950,29,166,22,0,3,8,0,1,0,0,273792,6715,8883,0,0,623,27,50,0,0,269,0,4,277190,262512,937,665,272,84481698,81573802,437307,242684,126024,27456,69,28,4459,12,3,531,1,0,0,0,0
NM,4/30/2021,2843,40,120,38,0,0,7,0,0,0,0,158045,6519,5314,0,0,527,9,32,0,0,163,0,0,158530,150229,712,543,169,48448104,46783998,341126,193661,79621,9657,38,13,4894,14,10,596,1,1,0,0,0
NM,5/31/2021,2489,27,84,25,0,1,9,0,0,0,0,174236,6853,5620,0,0,662,5,44,0,0,249,0,10,174237,166241,947,699,248,53332907,51716087,467640,246919,116250,6623,46,17,3382,20,5,472,1,0,0,0,0
NM,6/30/2021,1907,13,66,28,0,0,3,0,0,0,0,129834,5760,4561,0,0,552,9,41,0,0,153,0,13,131817,126647,762,598,164,40777940,39717951,394987,214728,76333,4186,42,5,1733,15,4,480,1,2,0,0,0
NM,7/31/2021,1476,23,58,21,0,1,1,0,0,0,0,113185,3865,3882,0,0,642,11,25,0,0,127,0,13,115436,111337,786,649,137,35687772,34823254,406492,236660,63209,3143,45,4,1767,24,4,448,4,0,0,0,0
NM,8/31/2021,1371,22,67,23,0,0,3,0,0,0,0,139887,1962,4872,0,0,826,4,38,0,0,153,0,8,142320,137038,1021,860,161,43869600,42780692,499796,301188,73202,3333,41,6,1362,14,1,408,4,1,0,0,0
NM,9/30/2021,265,10,7,1,0,0,1,0,0,0,0,30303,688,1274,0,0,179,1,10,0,0,44,0,1,30380,29457,221,177,44,9645294,9446575,111678,67182,20007,739,7,2,289,4,0,56,2,1,0,0,0
NV,4/30/2020,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,15691,2416,320,0,320,0,0,0,0,0,0,0,0,0,0,0,0
NV,5/31/2020,7127,33,177,0,0,0,0,0,0,0,0,16723,460,420,0,0,0,0,0,0,0,0,0,0,14348,14034,0,0,0,5030154,4981056,31766,0,0,5208,0,0,0,0,0,0,0,0,0,0,0
NV,6/30/2020,4535,66,107,0,1,0,0,0,0,0,0,34408,3994,903,0,0,0,38,0,0,0,0,0,0,34683,33394,0,0,0,11934557,11714346,67629,0,0,3824,0,0,0,0,0,14,0,0,0,0,0
NV,7/31/2020,9327,60,140,0,0,0,0,0,0,0,0,53953,2300,1199,0,0,0,4,0,0,0,0,0,0,56685,54574,0,0,0,18254011,17901115,89136,0,0,7161,0,0,0,0,0,14,0,0,0,0,0
NV,8/31/2020,15979,87,250,0,0,0,0,0,0,0,0,106614,4052,1990,0,0,0,8,0,0,0,0,0,0,106779,102891,0,0,0,27732622,27115297,119364,0,0,12289,0,0,0,0,0,21,0,0,0,0,0
NV,9/30/2020,40231,150,409,0,1,0,0,0,0,0,0,149289,5320,2194,0,0,0,20,0,0,0,0,6,0,134982,129593,0,0,0,39013909,38011684,105741,0,0,19846,0,0,0,0,0,31,0,0,0,0,0
NV,10/31/2020,44185,240,497,0,2,0,0,0,0,0,0,311503,10355,3571,0,0,0,56,0,0,0,0,12,0,307339,290967,0,0,0,103127252,99388009,203548,0,0,54649,0,0,0,0,0,67,0,0,0,0,0
NV,11/30/2020,21635,303,309,0,1,0,0,1,0,0,0,467252,15730,5269,0,0,0,39,0,0,0,0,5,0,414516,386551,0,0,0,144331128,137698974,188540,0,0,26316,0,0,0,0,0,105,0,0,0,0,0
NV,12/31/2020,15285,267,265,0,0,0,0,1,0,0,0,388179,13295,4540,0,0,0,44,0,0,0,0,7,0,410842,370733,0,0,0,142326419,133938576,223397,0,0,16523,0,0,0,0,0,100,0,0,0,0,0
NV,1/31/2021,13874,1812,240,0,1,0,0,0,0,0,0,329089,13354,4422,0,0,0,24,0,0,0,0,9,0,284413,240038,0,0,0,95361897,85920957,175315,0,0,13595,0,0,0,0,0,217,0,0,0,0,0
NV,2/28/2021,9698,427,187,0,2,0,0,1,0,0,0,299944,14181,4166,0,0,0,39,0,0,0,0,13,0,198982,155911,0,0,0,70549143,51283888,148993,0,0,11162,0,0,0,0,0,215,0,0,0,0,0
NV,3/31/2021,7678,372,213,0,0,0,0,0,0,0,0,464198,16726,6279,0,0,0,30,0,0,0,0,6,0,491413,428080,0,0,0,148675240,137081720,389630,0,0,81133,0,0,0,0,0,288,0,0,0,0,0
NV,4/30/2021,3970,274,101,0,0,0,0,0,0,0,0,398102,11242,6165,0,0,0,18,0,0,0,0,4,0,400032,358962,0,0,0,126045688,16706734,427848,0,0,84793,0,0,0,0,0,623,0,0,0,0,0
NV,5/31/2021,2957,195,100,0,0,0,0,0,0,0,0,473127,10036,7580,0,0,0,14,0,0,0,0,14,0,436719,396012,0,0,0,139557797,132114989,445107,0,0,28288,0,0,0,0,0,490,0,0,0,0,0
NV,6/30/2021,2634,112,59,0,0,0,0,0,0,385308,7507,6083,0,0,0,0,0,0,0,0,0,0,0,0,445567,397589,0,0,0,137827662,129476849,500208,0,0,10698,0,0,0,0,0,104,0,0,0,0,0
NV,7/31/2021,2345,74,82,0,1,0,0,0,0,337150,6429,5415,0,0,0,23,0,0,0,0,0,0,0,0,346575,310667,0,0,0,106091803,99911063,413533,0,0,7405,0,0,0,0,0,162,0,0,0,0,0
NV,8/31/2021,2037,64,39,0,1,0,0,0,0,372109,5920,5740,0,0,0,32,0,0,0,0,0,0,0,0,383748,343634,0,0,0,117325303,110404707,545276,0,0,8832,0,0,0,0,0,315,0,0,0,0,0
NV,9/30/2021,230,22,10,0,1,0,0,0,0,58632,2163,1048,0,0,0,0,32,0,0,0,0,0,0,0,54280,50369,0,0,0,16000814,15339265,87301,0,0,1683,0,0,0,0,0,27,0,0,0,0,0
NY,4/30/2020,43378,2,1449,99,0,9,92,0,3,0,0,90088,60,2945,0,0,197,0,19,0,0,176,0,3,76597,75334,455,184,271,29617707,29340100,213555,79742,133813,34261,83,113,0,0,0,34,0,0,1,0,0
NY,5/31/2020,34992,246,1282,84,1,3,83,1,8,0,0,252910,1854,9061,0,0,636,0,59,0,0,581,2,33,182965,178988,1064,451,613,68948701,68135976,489866,188952,300914,23116,53,65,1,0,0,252,0,1,0,0,0
NY,6/30/2020,23437,135,755,31,1,3,50,1,1,0,0,281745,3905,10152,0,0,595,12,55,0,0,722,11,43,311072,301416,1656,708,948,114222014,112427437,755732,293786,461946,26381,48,61,13,0,2,524,0,2,0,0,0
NY,7/31/2020,27339,150,770,44,0,2,55,0,3,0,0,259637,4631,8913,0,0,509,10,40,0,0,590,8,36,249280,238514,1249,528,721,90879662,88980442,566653,214549,352104,23402,43,55,28140,77,68,909,2,1,0,0,0
NY,8/31/2020,33834,217,811,53,0,1,48,0,8,0,0,290748,5837,8845,0,0,538,38,23,0,0,525,20,41,265075,253132,1126,518,608,96758119,94564848,508037,208060,299977,28642,53,52,17763,35,56,1591,5,1,0,0,0
NY,9/30/2020,303941,659,5008,95,3,2,104,2,2,0,0,761037,7337,17477,0,0,562,22,22,0,0,741,5,34,654601,632551,1201,529,672,223983752,220007499,550615,221880,328735,294223,99,112,13420,27,36,3203,7,3,0,0,0
NY,10/31/2020,291060,801,5959,52,1,2,102,0,4,0,0,2386238,18881,51064,0,0,1010,30,24,0,0,1461,7,43,2116186,2018440,1679,746,933,694189566,676624974,769112,312019,457093,307512,57,104,16141,29,32,9315,11,10,0,0,0
NY,11/30/2020,133625,500,3214,50,0,2,77,0,4,0,0,3292974,15376,67675,0,0,1375,8,35,0,0,1716,4,63,2850032,2649220,2085,906,1179,922430763,886190957,940494,365154,575340,129823,48,77,22038,37,50,18809,14,5,0,0,0
NY,12/31/2020,85666,467,2223,32,0,3,69,0,1,0,0,2822849,22391,61667,0,0,1338,4,42,0,0,1368,4,52,2679333,2432092,1792,706,1086,858261876,814438573,809252,281152,528101,88865,34,71,316127,104,105,26044,16,14,0,0,0
NY,1/31/2021,15961,1047,833,12,0,0,15,2,0,0,0,3141965,31549,68085,0,0,1570,15,63,0,0,1846,22,65,2389758,2110522,2173,813,1360,753515509,706352884,992701,335442,657259,85598,50,75,247,0,0,31180,12,19,0,0,0
NY,2/28/2021,66775,536,1615,37,0,2,66,2,6,0,0,3002165,23799,64609,0,0,1375,13,70,0,0,1937,24,69,2628572,2270470,2609,924,1685,818551754,759821326,1198925,378513,820413,64205,41,71,1462,1,2,23737,10,12,0,0,0
NY,3/31/2021,34089,686,1144,24,1,1,44,0,1,0,0,2975853,17411,62064,0,0,1559,19,86,0,0,2201,43,79,3078660,2625007,3763,1433,2330,947810496,875360869,1713994,575817,1138176,59205,56,90,0,0,0,23460,8,7,0,0,0
NY,4/30/2021,1007,695,272,0,2,0,1,1,0,0,0,2826946,23332,57880,0,0,1770,26,87,0,0,2292,36,84,2145817,1881839,3436,1329,2107,670403970,627827437,1565949,534820,1031128,20619,35,28,18,1,0,14763,8,6,0,0,0
NY,5/31/2021,48988,463,1443,142,0,3,61,3,5,0,0,3553037,25548,72747,0,0,2825,34,138,0,0,3060,44,131,2520407,2212957,4375,1936,2439,784087344,735577032,1982890,790267,1192624,37755,136,68,31,0,0,22608,24,14,0,0,0
NY,6/30/2021,41880,280,887,77,2,2,64,1,2,0,0,3109572,18253,64140,0,0,2704,33,86,0,0,2709,27,126,3309739,2916259,6197,3033,3164,1029009595,966959550,2790938,1242235,1548702,34608,129,69,42,0,0,21961,11,12,0,0,0
